dataset,architecture,comparison_key,comparison,condition,mode,M,cutout_area,condition_a,condition_b,M_a,M_b,metric,metric_label,difference_interpretation,n_paired_seeds,seeds_paired,seeds_missing,mean_paired_difference,sample_variance,sample_std,standard_error,ci95_low,ci95_high,min,max,seed_42_difference,seed_43_difference,seed_44_difference,seed_level_differences
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,High-saliency cutout,cam_high,,0.3,High-saliency cutout M8,High-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means High-saliency cutout M8 is higher than High-saliency cutout M4,3,42;43;44,,0.0002971077441077015,4.844892016358613e-06,0.002201111541098863,0.0012708123407698206,-0.005170756443110504,0.005764971931325907,-0.0013532121212121995,0.002796252525252396,0.002796252525252396,-0.0005517171717170921,-0.0013532121212121995,42:0.0027962525;43:-0.0005517172;44:-0.0013532121
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.0020459999999999923,8.507399699999748e-05,0.009223556635051226,0.005325222906132584,-0.020866584874457424,0.024958584874457408,-0.004042999999999908,0.012657999999999836,0.012657999999999836,-0.0024769999999999515,-0.004042999999999908,42:0.0126580000;43:-0.0024770000;44:-0.0040430000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.009214666666666668,2.4972903333335347e-06,0.0015802817259379844,0.0009123760798657417,-0.013140304097406748,-0.005289029235926587,-0.010180999999999996,-0.007390999999999925,-0.010072000000000081,-0.010180999999999996,-0.007390999999999925,42:-0.0100720000;43:-0.0101810000;44:-0.0073910000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.01126066666666666,0.00010340288933333207,0.010168721125752839,0.005870913879267636,-0.036521170296371544,0.013999836963038225,-0.022729999999999917,-0.0033480000000000176,-0.022729999999999917,-0.007704000000000044,-0.0033480000000000176,42:-0.0227300000;43:-0.0077040000;44:-0.0033480000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.05749599999999999,0.022461569955999988,0.14987184510774526,0.08652855011690262,-0.4297983023757556,0.31480630237575563,-0.23035999999999995,0.03601399999999999,0.02185799999999999,0.03601399999999999,-0.23035999999999995,42:0.0218580000;43:0.0360140000;44:-0.2303600000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.05,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.006045153198653175,2.5145919567704207e-05,0.005014570726164325,0.0028951637586213906,-0.018502037448225688,0.0064117310509193386,-0.010668631313131116,-0.0007145555555556626,-0.006752272727272746,-0.010668631313131116,-0.0007145555555556626,42:-0.0067522727;43:-0.0106686313;44:-0.0007145556
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.002150666666666671,2.0369429333333494e-05,0.004513250417751434,0.0026057263436089816,-0.009060868899064238,0.013362202232397579,-0.0022999999999999687,0.006724000000000063,0.006724000000000063,0.0020279999999999188,-0.0022999999999999687,42:0.0067240000;43:0.0020280000;44:-0.0023000000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.003915000000000002,9.604693300000098e-05,0.009800353718106352,0.005658236857302252,-0.02826042826055613,0.020430428260556126,-0.011256000000000044,0.007214000000000054,0.007214000000000054,-0.011256000000000044,-0.007703000000000015,42:0.0072140000;43:-0.0112560000;44:-0.0077030000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.006065666666666673,4.7760114333332966e-05,0.006910869289266942,0.003989992244492587,-0.02323321768975752,0.01110188435642417,-0.013283999999999963,0.0004899999999999904,0.0004899999999999904,-0.013283999999999963,-0.005403000000000047,42:0.0004900000;43:-0.0132840000;44:-0.0054030000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.11842633333333336,0.007594288508333341,0.08714521506275225,0.05031331337506784,-0.09805438181078374,0.33490704847745045,0.029507999999999923,0.203683,0.12208800000000014,0.029507999999999923,0.203683,42:0.1220880000;43:0.0295080000;44:0.2036830000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.1,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.003016077441077384,3.553583307961766e-06,0.0018850950395037822,0.001088360128505537,-0.007698913119118318,0.0016667582369635499,-0.005043323232323149,-0.0013159494949493977,-0.0026889595959596058,-0.005043323232323149,-0.0013159494949493977,42:-0.0026889596;43:-0.0050433232;44:-0.0013159495
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.004717666666666694,1.6906594333333925e-05,0.004111762922802569,0.002373927430323986,-0.005496518672028063,0.01493185200536145,0.0006659999999999444,0.00888700000000009,0.0046000000000000485,0.00888700000000009,0.0006659999999999444,42:0.0046000000;43:0.0088870000;44:0.0006660000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0030900000000000003,6.150775900000047e-05,0.007842688250848714,0.0045279781727978205,-0.022572317646167208,0.01639231764616721,-0.008575,0.005893000000000037,-0.006588000000000038,0.005893000000000037,-0.008575,42:-0.0065880000;43:0.0058930000;44:-0.0085750000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0078076666666666945,1.8326242333333295e-05,0.004280916062402216,0.0024715880410061124,-0.018442051698517703,0.002826718365184315,-0.011188000000000087,-0.002994000000000052,-0.011188000000000087,-0.002994000000000052,-0.009240999999999944,42:-0.0111880000;43:-0.0029940000;44:-0.0092410000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.09449899999999999,0.021178263331,0.14552753461458762,0.08402036128423475,-0.2670114368477442,0.4560094368477442,-0.04893000000000003,0.24203799999999998,0.24203799999999998,0.090389,-0.04893000000000003,42:0.2420380000;43:0.0903890000;44:-0.0489300000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.2,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.00513698821548821,2.4811134203304553e-05,0.004981077614663774,0.0028758265016805493,-0.017510670963695216,0.007236694532718795,-0.01078063131313134,-0.0013543838383837103,-0.01078063131313134,-0.0013543838383837103,-0.0032759494949495815,42:-0.0107806313;43:-0.0013543838;44:-0.0032759495
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,0.0027449999999999974,3.858501000000013e-06,0.0019643067479393366,0.0011340930296937744,-0.0021346084701852697,0.007624608470185265,0.0004899999999999904,0.0040839999999999765,0.0036610000000000253,0.0040839999999999765,0.0004899999999999904,42:0.0036610000;43:0.0040840000;44:0.0004900000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0060203333333333315,4.7918032333333965e-05,0.006922285195896942,0.003996583221258461,-0.023216243040598647,0.011175576373931982,-0.011160000000000059,0.001851000000000047,0.001851000000000047,-0.011160000000000059,-0.008751999999999982,42:0.0018510000;43:-0.0111600000;44:-0.0087520000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.008765333333333328,4.52884973333337e-05,0.006729672899430826,0.003885378460044517,-0.025482767571182334,0.007952100904515676,-0.015244000000000035,-0.0018099999999999783,-0.0018099999999999783,-0.015244000000000035,-0.009241999999999972,42:-0.0018100000;43:-0.0152440000;44:-0.0092420000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.02625466666666665,0.05052399186033332,0.22477542539239764,0.12977415235751344,-0.5846277775796436,0.5321184442463103,-0.254219,0.19518999999999997,-0.019734999999999947,0.19518999999999997,-0.254219,42:-0.0197350000;43:0.1951900000;44:-0.2542190000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Low-saliency cutout,cam_low,,0.3,Low-saliency cutout M8,Low-saliency cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Low-saliency cutout M8 is higher than Low-saliency cutout M4,3,42;43;44,,-0.0039214107744107345,6.291735840126955e-06,0.0025083332793165575,0.0014481868940307112,-0.010152456067433705,0.0023096345186122353,-0.006217237373737361,-0.00124424242424237,-0.00124424242424237,-0.006217237373737361,-0.004302752525252473,42:-0.0012442424;43:-0.0062172374;44:-0.0043027525
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0019193333333333469,1.522100233333362e-05,0.0039014103005623004,0.002252480287248823,-0.011610973790335828,0.007772307123669134,-0.0064110000000000555,0.0006260000000000154,0.0006260000000000154,2.6999999999999247e-05,-0.0064110000000000555,42:0.0006260000;43:0.0000270000;44:-0.0064110000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0028036666666666488,1.4056043333332487e-06,0.0011855818543370375,0.0006844960027478244,-0.00574881526150293,0.0001414819281696329,-0.004082999999999948,-0.0017420000000000213,-0.002585999999999977,-0.004082999999999948,-0.0017420000000000213,42:-0.0025860000;43:-0.0040830000;44:-0.0017420000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0008843333333333018,2.3331234333333337e-05,0.004830241643368718,0.0027887413130498703,-0.012883318756943677,0.011114652090277075,-0.004109999999999947,0.004669000000000034,-0.0032119999999999926,-0.004109999999999947,0.004669000000000034,42:-0.0032120000;43:-0.0041100000;44:0.0046690000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.05252766666666664,0.019525491254333328,0.13973364395997598,0.08067525695513945,-0.2945899479076577,0.39964528124099097,-0.10360400000000003,0.1658449999999999,-0.10360400000000003,0.09534200000000004,0.1658449999999999,42:-0.1036040000;43:0.0953420000;44:0.1658450000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.05,Random cutout M8,Random cutout M4,8,4.0,validation_aulc,Normalized validation AULC,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.003063671717171997,1.5129533102259545e-05,0.003889670050564642,0.002245702050752321,-0.012726147776408821,0.006598804342064826,-0.0055007676767681035,0.0014221313131309588,-0.005112378787878846,-0.0055007676767681035,0.0014221313131309588,42:-0.0051123788;43:-0.0055007677;44:0.0014221313
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,best_to_final_degradation,Best-to-final degradation,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,-0.0005583333333333643,2.7883323333335255e-06,0.0016698300312707056,0.0009640768180550632,-0.004706421086382157,0.0035897544197154283,-0.0024780000000000912,0.0005580000000000584,0.0002449999999999397,-0.0024780000000000912,0.0005580000000000584,42:0.0002450000;43:-0.0024780000;44:0.0005580000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,best_validation_accuracy,Best validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.0008709999999999551,6.1355289999997596e-06,0.0024769999999999515,0.0014300966167826751,-0.0052822091122369,0.00702420911223681,-0.0016059999999999963,0.0033479999999999066,0.0008709999999999551,0.0033479999999999066,-0.0016059999999999963,42:0.0008710000;43:0.0033480000;44:-0.0016060000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,final_validation_accuracy,Final validation accuracy,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.0014293333333333196,1.644403333333351e-05,0.004055124330194268,0.002341227123635062,-0.0086441539415174,0.011502820608184038,-0.0021640000000000548,0.005825999999999998,0.0006260000000000154,0.005825999999999998,-0.0021640000000000548,42:0.0006260000;43:0.0058260000;44:-0.0021640000
RawMal-TF,resnet18,m8_minus_m4,M8 minus M4,Random cutout,random,,0.1,Random cutout M8,Random cutout M4,8,4.0,maximum_validation_drawdown,Maximum validation drawdown,positive means Random cutout M8 is higher than Random cutout M4,3,42;43;44,,0.06272199999999999,0.01652854809599998,0.1285634010751115,0.07422611421864944,-0.2566471929735781,0.3820911929735781,-0.03327799999999992,0.20878599999999992,0.20878599999999992,-0.03327799999999992,0.012657999999999947,42:0.2087860000;43:-0.0332780000;44:0.0126580000
